object_id,domain_id,zone_id,zone_type,service_class,semantic_facet,freshness_class,time_bucket,vendor_template_id,canonical_name,producer_node_id,controller_node_id,payload_size_bytes,unit,value_type,object_version,object_text_id,semantic_intent_family,semantic_intent_variant,confuser_group_id,difficulty_tag
obj-12-02-parking_availability-02-snm03,domain-12,domain-12-zone-02,school_area,parking_availability,event_overflow,archival,evening,tpl-02,/city/domain-12/services/parking_availability/zones/domain-12-zone-02/objects/obj-12-02-parking_availability-02-snm03,producer-slot-domain-12-02-2,controller-slot-domain-12,362,spots,integer,1,text-obj-12-02-parking_availability-02-snm03,event_overflow,event_overflow_variant_03,cg-obj-12-02-parking_availability-02,routing_hard
obj-12-02-parking_availability-02-cnm01,domain-12,domain-12-zone-02,school_area,parking_availability,resident_night,realtime,evening,tpl-02,/city/domain-12/services/parking_availability/zones/domain-12-zone-02/objects/obj-12-02-parking_availability-02-cnm01,producer-slot-domain-12-02-2,controller-slot-domain-12,362,spots,integer,1,text-obj-12-02-parking_availability-02-cnm01,resident_night,resident_night_variant_02,cg-obj-12-02-parking_availability-02,routing_hard
obj-12-02-parking_availability-02-ncf01,domain-12,domain-12-zone-02,school_area,parking_availability,resident_night,archival,evening,tpl-03,/org/domain-12/zone/domain-12-zone-02/telemetry/parking_availability/obj-12-02-parking_availability-02-ncf01,producer-slot-domain-12-02-2,controller-slot-domain-12,362,spots,integer,1,text-obj-12-02-parking_availability-02-ncf01,resident_night,resident_night_variant_02,cg-obj-12-02-parking_availability-02,routing_hard
obj-12-02-rainfall-01,domain-12,domain-12-zone-02,school_area,rainfall,commuter_downpour,recent,afternoon,tpl-01,/domain-12/domain-12-zone-02/rainfall/obj-12-02-rainfall-01,producer-slot-domain-12-02-1,controller-slot-domain-12,190,mm,float,1,text-obj-12-02-rainfall-01,commuter_downpour,commuter_downpour_variant_01,cg-obj-12-02-rainfall-01,routing_hard
obj-12-02-rainfall-01-snm01,domain-12,domain-12-zone-02,school_area,rainfall,storm_runoff,recent,afternoon,tpl-01,/domain-12/domain-12-zone-02/rainfall/obj-12-02-rainfall-01-snm01,producer-slot-domain-12-02-1,controller-slot-domain-12,190,mm,float,1,text-obj-12-02-rainfall-01-snm01,storm_runoff,storm_runoff_variant_01,cg-obj-12-02-rainfall-01,routing_hard
obj-12-02-rainfall-01-snm02,domain-12,domain-12-zone-02,school_area,rainfall,venue_queue_rain,recent,afternoon,tpl-01,/domain-12/domain-12-zone-02/rainfall/obj-12-02-rainfall-01-snm02,producer-slot-domain-12-02-1,controller-slot-domain-12,190,mm,float,1,text-obj-12-02-rainfall-01-snm02,venue_queue_rain,venue_queue_rain_variant_02,cg-obj-12-02-rainfall-01,routing_hard
obj-12-02-rainfall-01-snm03,domain-12,domain-12-zone-02,school_area,rainfall,shower_burst,recent,afternoon,tpl-01,/domain-12/domain-12-zone-02/rainfall/obj-12-02-rainfall-01-snm03,producer-slot-domain-12-02-1,controller-slot-domain-12,190,mm,float,1,text-obj-12-02-rainfall-01-snm03,shower_burst,shower_burst_variant_03,cg-obj-12-02-rainfall-01,routing_hard
obj-12-02-rainfall-01-cnm01,domain-12,domain-12-zone-02,school_area,rainfall,commuter_downpour,archival,afternoon,tpl-01,/domain-12/domain-12-zone-02/rainfall/obj-12-02-rainfall-01-cnm01,producer-slot-domain-12-02-1,controller-slot-domain-12,190,mm,float,1,text-obj-12-02-rainfall-01-cnm01,commuter_downpour,commuter_downpour_variant_01,cg-obj-12-02-rainfall-01,routing_hard
obj-12-02-rainfall-01-ncf01,domain-12,domain-12-zone-02,school_area,rainfall,commuter_downpour,recent,afternoon,tpl-02,/city/domain-12/services/rainfall/zones/domain-12-zone-02/objects/obj-12-02-rainfall-01-ncf01,producer-slot-domain-12-02-1,controller-slot-domain-12,190,mm,float,1,text-obj-12-02-rainfall-01-ncf01,commuter_downpour,commuter_downpour_variant_01,cg-obj-12-02-rainfall-01,routing_hard
obj-12-02-rainfall-02,domain-12,domain-12-zone-02,school_area,rainfall,storm_runoff,archival,evening,tpl-02,/city/domain-12/services/rainfall/zones/domain-12-zone-02/objects/obj-12-02-rainfall-02,producer-slot-domain-12-02-2,controller-slot-domain-12,318,mm,float,1,text-obj-12-02-rainfall-02,storm_runoff,storm_runoff_variant_02,cg-obj-12-02-rainfall-02,routing_hard
obj-12-02-rainfall-02-snm01,domain-12,domain-12-zone-02,school_area,rainfall,venue_queue_rain,archival,evening,tpl-02,/city/domain-12/services/rainfall/zones/domain-12-zone-02/objects/obj-12-02-rainfall-02-snm01,producer-slot-domain-12-02-2,controller-slot-domain-12,318,mm,float,1,text-obj-12-02-rainfall-02-snm01,venue_queue_rain,venue_queue_rain_variant_01,cg-obj-12-02-rainfall-02,routing_hard
obj-12-02-rainfall-02-snm02,domain-12,domain-12-zone-02,school_area,rainfall,shower_burst,archival,evening,tpl-02,/city/domain-12/services/rainfall/zones/domain-12-zone-02/objects/obj-12-02-rainfall-02-snm02,producer-slot-domain-12-02-2,controller-slot-domain-12,318,mm,float,1,text-obj-12-02-rainfall-02-snm02,shower_burst,shower_burst_variant_02,cg-obj-12-02-rainfall-02,routing_hard
obj-12-02-rainfall-02-snm03,domain-12,domain-12-zone-02,school_area,rainfall,drainage_overflow,archival,evening,tpl-02,/city/domain-12/services/rainfall/zones/domain-12-zone-02/objects/obj-12-02-rainfall-02-snm03,producer-slot-domain-12-02-2,controller-slot-domain-12,318,mm,float,1,text-obj-12-02-rainfall-02-snm03,drainage_overflow,drainage_overflow_variant_03,cg-obj-12-02-rainfall-02,routing_hard
obj-12-02-rainfall-02-cnm01,domain-12,domain-12-zone-02,school_area,rainfall,storm_runoff,realtime,evening,tpl-02,/city/domain-12/services/rainfall/zones/domain-12-zone-02/objects/obj-12-02-rainfall-02-cnm01,producer-slot-domain-12-02-2,controller-slot-domain-12,318,mm,float,1,text-obj-12-02-rainfall-02-cnm01,storm_runoff,storm_runoff_variant_02,cg-obj-12-02-rainfall-02,routing_hard
obj-12-02-rainfall-02-ncf01,domain-12,domain-12-zone-02,school_area,rainfall,storm_runoff,archival,evening,tpl-03,/org/domain-12/zone/domain-12-zone-02/telemetry/rainfall/obj-12-02-rainfall-02-ncf01,producer-slot-domain-12-02-2,controller-slot-domain-12,318,mm,float,1,text-obj-12-02-rainfall-02-ncf01,storm_runoff,storm_runoff_variant_02,cg-obj-12-02-rainfall-02,routing_hard
obj-12-02-street_light_state-01,domain-12,domain-12-zone-02,school_area,street_light_state,stadium_egress_lighting,recent,afternoon,tpl-01,/domain-12/domain-12-zone-02/street_light_state/obj-12-02-street_light_state-01,producer-slot-domain-12-02-1,controller-slot-domain-12,149,state,enum,1,text-obj-12-02-street_light_state-01,stadium_egress_lighting,stadium_egress_lighting_variant_01,cg-obj-12-02-street_light_state-01,routing_hard
obj-12-02-street_light_state-01-snm01,domain-12,domain-12-zone-02,school_area,street_light_state,school_perimeter_fault,recent,afternoon,tpl-01,/domain-12/domain-12-zone-02/street_light_state/obj-12-02-street_light_state-01-snm01,producer-slot-domain-12-02-1,controller-slot-domain-12,149,state,enum,1,text-obj-12-02-street_light_state-01-snm01,school_perimeter_fault,school_perimeter_fault_variant_01,cg-obj-12-02-street_light_state-01,routing_hard
obj-12-02-street_light_state-01-snm02,domain-12,domain-12-zone-02,school_area,street_light_state,maintenance_flicker,recent,afternoon,tpl-01,/domain-12/domain-12-zone-02/street_light_state/obj-12-02-street_light_state-01-snm02,producer-slot-domain-12-02-1,controller-slot-domain-12,149,state,enum,1,text-obj-12-02-street_light_state-01-snm02,maintenance_flicker,maintenance_flicker_variant_02,cg-obj-12-02-street_light_state-01,routing_hard
obj-12-02-street_light_state-01-snm03,domain-12,domain-12-zone-02,school_area,street_light_state,outage_cluster,recent,afternoon,tpl-01,/domain-12/domain-12-zone-02/street_light_state/obj-12-02-street_light_state-01-snm03,producer-slot-domain-12-02-1,controller-slot-domain-12,149,state,enum,1,text-obj-12-02-street_light_state-01-snm03,outage_cluster,outage_cluster_variant_03,cg-obj-12-02-street_light_state-01,routing_hard
obj-12-02-street_light_state-01-cnm01,domain-12,domain-12-zone-02,school_area,street_light_state,stadium_egress_lighting,archival,afternoon,tpl-01,/domain-12/domain-12-zone-02/street_light_state/obj-12-02-street_light_state-01-cnm01,producer-slot-domain-12-02-1,controller-slot-domain-12,149,state,enum,1,text-obj-12-02-street_light_state-01-cnm01,stadium_egress_lighting,stadium_egress_lighting_variant_01,cg-obj-12-02-street_light_state-01,routing_hard
obj-12-02-street_light_state-01-ncf01,domain-12,domain-12-zone-02,school_area,street_light_state,stadium_egress_lighting,recent,afternoon,tpl-02,/city/domain-12/services/street_light_state/zones/domain-12-zone-02/objects/obj-12-02-street_light_state-01-ncf01,producer-slot-domain-12-02-1,controller-slot-domain-12,149,state,enum,1,text-obj-12-02-street_light_state-01-ncf01,stadium_egress_lighting,stadium_egress_lighting_variant_01,cg-obj-12-02-street_light_state-01,routing_hard
obj-12-02-street_light_state-02,domain-12,domain-12-zone-02,school_area,street_light_state,school_perimeter_fault,archival,evening,tpl-02,/city/domain-12/services/street_light_state/zones/domain-12-zone-02/objects/obj-12-02-street_light_state-02,producer-slot-domain-12-02-2,controller-slot-domain-12,175,state,enum,1,text-obj-12-02-street_light_state-02,school_perimeter_fault,school_perimeter_fault_variant_02,cg-obj-12-02-street_light_state-02,routing_hard
obj-12-02-street_light_state-02-snm01,domain-12,domain-12-zone-02,school_area,street_light_state,maintenance_flicker,archival,evening,tpl-02,/city/domain-12/services/street_light_state/zones/domain-12-zone-02/objects/obj-12-02-street_light_state-02-snm01,producer-slot-domain-12-02-2,controller-slot-domain-12,175,state,enum,1,text-obj-12-02-street_light_state-02-snm01,maintenance_flicker,maintenance_flicker_variant_01,cg-obj-12-02-street_light_state-02,routing_hard
obj-12-02-street_light_state-02-snm02,domain-12,domain-12-zone-02,school_area,street_light_state,outage_cluster,archival,evening,tpl-02,/city/domain-12/services/street_light_state/zones/domain-12-zone-02/objects/obj-12-02-street_light_state-02-snm02,producer-slot-domain-12-02-2,controller-slot-domain-12,175,state,enum,1,text-obj-12-02-street_light_state-02-snm02,outage_cluster,outage_cluster_variant_02,cg-obj-12-02-street_light_state-02,routing_hard
obj-12-02-street_light_state-02-snm03,domain-12,domain-12-zone-02,school_area,street_light_state,dimming_schedule,archival,evening,tpl-02,/city/domain-12/services/street_light_state/zones/domain-12-zone-02/objects/obj-12-02-street_light_state-02-snm03,producer-slot-domain-12-02-2,controller-slot-domain-12,175,state,enum,1,text-obj-12-02-street_light_state-02-snm03,dimming_schedule,dimming_schedule_variant_03,cg-obj-12-02-street_light_state-02,routing_hard
obj-12-02-street_light_state-02-cnm01,domain-12,domain-12-zone-02,school_area,street_light_state,school_perimeter_fault,realtime,evening,tpl-02,/city/domain-12/services/street_light_state/zones/domain-12-zone-02/objects/obj-12-02-street_light_state-02-cnm01,producer-slot-domain-12-02-2,controller-slot-domain-12,175,state,enum,1,text-obj-12-02-street_light_state-02-cnm01,school_perimeter_fault,school_perimeter_fault_variant_02,cg-obj-12-02-street_light_state-02,routing_hard
obj-12-02-street_light_state-02-ncf01,domain-12,domain-12-zone-02,school_area,street_light_state,school_perimeter_fault,archival,evening,tpl-03,/org/domain-12/zone/domain-12-zone-02/telemetry/street_light_state/obj-12-02-street_light_state-02-ncf01,producer-slot-domain-12-02-2,controller-slot-domain-12,175,state,enum,1,text-obj-12-02-street_light_state-02-ncf01,school_perimeter_fault,school_perimeter_fault_variant_02,cg-obj-12-02-street_light_state-02,routing_hard
obj-12-02-street_light_state-03,domain-12,domain-12-zone-02,school_area,street_light_state,maintenance_flicker,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-02/telemetry/street_light_state/obj-12-02-street_light_state-03,producer-slot-domain-12-02-3,controller-slot-domain-12,271,state,enum,1,text-obj-12-02-street_light_state-03,maintenance_flicker,maintenance_flicker_variant_03,cg-obj-12-02-street_light_state-03,routing_hard
obj-12-02-street_light_state-03-snm01,domain-12,domain-12-zone-02,school_area,street_light_state,outage_cluster,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-02/telemetry/street_light_state/obj-12-02-street_light_state-03-snm01,producer-slot-domain-12-02-3,controller-slot-domain-12,271,state,enum,1,text-obj-12-02-street_light_state-03-snm01,outage_cluster,outage_cluster_variant_01,cg-obj-12-02-street_light_state-03,routing_hard
obj-12-02-street_light_state-03-snm02,domain-12,domain-12-zone-02,school_area,street_light_state,dimming_schedule,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-02/telemetry/street_light_state/obj-12-02-street_light_state-03-snm02,producer-slot-domain-12-02-3,controller-slot-domain-12,271,state,enum,1,text-obj-12-02-street_light_state-03-snm02,dimming_schedule,dimming_schedule_variant_02,cg-obj-12-02-street_light_state-03,routing_hard
obj-12-02-street_light_state-03-snm03,domain-12,domain-12-zone-02,school_area,street_light_state,stadium_egress_lighting,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-02/telemetry/street_light_state/obj-12-02-street_light_state-03-snm03,producer-slot-domain-12-02-3,controller-slot-domain-12,271,state,enum,1,text-obj-12-02-street_light_state-03-snm03,stadium_egress_lighting,stadium_egress_lighting_variant_03,cg-obj-12-02-street_light_state-03,routing_hard
obj-12-02-street_light_state-03-cnm01,domain-12,domain-12-zone-02,school_area,street_light_state,maintenance_flicker,recent,morning,tpl-03,/org/domain-12/zone/domain-12-zone-02/telemetry/street_light_state/obj-12-02-street_light_state-03-cnm01,producer-slot-domain-12-02-3,controller-slot-domain-12,271,state,enum,1,text-obj-12-02-street_light_state-03-cnm01,maintenance_flicker,maintenance_flicker_variant_03,cg-obj-12-02-street_light_state-03,routing_hard
obj-12-02-street_light_state-03-ncf01,domain-12,domain-12-zone-02,school_area,street_light_state,maintenance_flicker,realtime,morning,tpl-04,/iot/street_light_state/domain-12/domain-12-zone-02/obj-12-02-street_light_state-03-ncf01,producer-slot-domain-12-02-3,controller-slot-domain-12,271,state,enum,1,text-obj-12-02-street_light_state-03-ncf01,maintenance_flicker,maintenance_flicker_variant_03,cg-obj-12-02-street_light_state-03,routing_hard
obj-12-02-temperature-01,domain-12,domain-12-zone-02,school_area,temperature,pedestrian_comfort,recent,afternoon,tpl-01,/domain-12/domain-12-zone-02/temperature/obj-12-02-temperature-01,producer-slot-domain-12-02-1,controller-slot-domain-12,363,celsius,float,1,text-obj-12-02-temperature-01,pedestrian_comfort,pedestrian_comfort_variant_01,cg-obj-12-02-temperature-01,routing_hard
obj-12-02-temperature-01-snm01,domain-12,domain-12-zone-02,school_area,temperature,cooling_gap,recent,afternoon,tpl-01,/domain-12/domain-12-zone-02/temperature/obj-12-02-temperature-01-snm01,producer-slot-domain-12-02-1,controller-slot-domain-12,363,celsius,float,1,text-obj-12-02-temperature-01-snm01,cooling_gap,cooling_gap_variant_01,cg-obj-12-02-temperature-01,routing_hard
obj-12-02-temperature-01-snm02,domain-12,domain-12-zone-02,school_area,temperature,facade_reflection,recent,afternoon,tpl-01,/domain-12/domain-12-zone-02/temperature/obj-12-02-temperature-01-snm02,producer-slot-domain-12-02-1,controller-slot-domain-12,363,celsius,float,1,text-obj-12-02-temperature-01-snm02,facade_reflection,facade_reflection_variant_02,cg-obj-12-02-temperature-01,routing_hard
obj-12-02-temperature-01-snm03,domain-12,domain-12-zone-02,school_area,temperature,heat_island,recent,afternoon,tpl-01,/domain-12/domain-12-zone-02/temperature/obj-12-02-temperature-01-snm03,producer-slot-domain-12-02-1,controller-slot-domain-12,363,celsius,float,1,text-obj-12-02-temperature-01-snm03,heat_island,heat_island_variant_03,cg-obj-12-02-temperature-01,routing_hard
obj-12-02-temperature-01-cnm01,domain-12,domain-12-zone-02,school_area,temperature,pedestrian_comfort,archival,afternoon,tpl-01,/domain-12/domain-12-zone-02/temperature/obj-12-02-temperature-01-cnm01,producer-slot-domain-12-02-1,controller-slot-domain-12,363,celsius,float,1,text-obj-12-02-temperature-01-cnm01,pedestrian_comfort,pedestrian_comfort_variant_01,cg-obj-12-02-temperature-01,routing_hard
obj-12-02-temperature-01-ncf01,domain-12,domain-12-zone-02,school_area,temperature,pedestrian_comfort,recent,afternoon,tpl-02,/city/domain-12/services/temperature/zones/domain-12-zone-02/objects/obj-12-02-temperature-01-ncf01,producer-slot-domain-12-02-1,controller-slot-domain-12,363,celsius,float,1,text-obj-12-02-temperature-01-ncf01,pedestrian_comfort,pedestrian_comfort_variant_01,cg-obj-12-02-temperature-01,routing_hard
obj-12-02-temperature-02,domain-12,domain-12-zone-02,school_area,temperature,cooling_gap,archival,evening,tpl-02,/city/domain-12/services/temperature/zones/domain-12-zone-02/objects/obj-12-02-temperature-02,producer-slot-domain-12-02-2,controller-slot-domain-12,145,celsius,float,1,text-obj-12-02-temperature-02,cooling_gap,cooling_gap_variant_02,cg-obj-12-02-temperature-02,routing_hard
obj-12-02-temperature-02-snm01,domain-12,domain-12-zone-02,school_area,temperature,facade_reflection,archival,evening,tpl-02,/city/domain-12/services/temperature/zones/domain-12-zone-02/objects/obj-12-02-temperature-02-snm01,producer-slot-domain-12-02-2,controller-slot-domain-12,145,celsius,float,1,text-obj-12-02-temperature-02-snm01,facade_reflection,facade_reflection_variant_01,cg-obj-12-02-temperature-02,routing_hard
obj-12-02-temperature-02-snm02,domain-12,domain-12-zone-02,school_area,temperature,heat_island,archival,evening,tpl-02,/city/domain-12/services/temperature/zones/domain-12-zone-02/objects/obj-12-02-temperature-02-snm02,producer-slot-domain-12-02-2,controller-slot-domain-12,145,celsius,float,1,text-obj-12-02-temperature-02-snm02,heat_island,heat_island_variant_02,cg-obj-12-02-temperature-02,routing_hard
obj-12-02-temperature-02-snm03,domain-12,domain-12-zone-02,school_area,temperature,microclimate_shift,archival,evening,tpl-02,/city/domain-12/services/temperature/zones/domain-12-zone-02/objects/obj-12-02-temperature-02-snm03,producer-slot-domain-12-02-2,controller-slot-domain-12,145,celsius,float,1,text-obj-12-02-temperature-02-snm03,microclimate_shift,microclimate_shift_variant_03,cg-obj-12-02-temperature-02,routing_hard
obj-12-02-temperature-02-cnm01,domain-12,domain-12-zone-02,school_area,temperature,cooling_gap,realtime,evening,tpl-02,/city/domain-12/services/temperature/zones/domain-12-zone-02/objects/obj-12-02-temperature-02-cnm01,producer-slot-domain-12-02-2,controller-slot-domain-12,145,celsius,float,1,text-obj-12-02-temperature-02-cnm01,cooling_gap,cooling_gap_variant_02,cg-obj-12-02-temperature-02,routing_hard
obj-12-02-temperature-02-ncf01,domain-12,domain-12-zone-02,school_area,temperature,cooling_gap,archival,evening,tpl-03,/org/domain-12/zone/domain-12-zone-02/telemetry/temperature/obj-12-02-temperature-02-ncf01,producer-slot-domain-12-02-2,controller-slot-domain-12,145,celsius,float,1,text-obj-12-02-temperature-02-ncf01,cooling_gap,cooling_gap_variant_02,cg-obj-12-02-temperature-02,routing_hard
obj-12-02-traffic_speed-01,domain-12,domain-12-zone-02,school_area,traffic_speed,bus_lane_delay,recent,afternoon,tpl-01,/domain-12/domain-12-zone-02/traffic_speed/obj-12-02-traffic_speed-01,producer-slot-domain-12-02-1,controller-slot-domain-12,335,kmh,float,1,text-obj-12-02-traffic_speed-01,bus_lane_delay,bus_lane_delay_variant_01,cg-obj-12-02-traffic_speed-01,routing_hard
obj-12-02-traffic_speed-01-snm01,domain-12,domain-12-zone-02,school_area,traffic_speed,event_dispersal,recent,afternoon,tpl-01,/domain-12/domain-12-zone-02/traffic_speed/obj-12-02-traffic_speed-01-snm01,producer-slot-domain-12-02-1,controller-slot-domain-12,335,kmh,float,1,text-obj-12-02-traffic_speed-01-snm01,event_dispersal,event_dispersal_variant_01,cg-obj-12-02-traffic_speed-01,routing_hard
obj-12-02-traffic_speed-01-snm02,domain-12,domain-12-zone-02,school_area,traffic_speed,freight_corridor_slowdown,recent,afternoon,tpl-01,/domain-12/domain-12-zone-02/traffic_speed/obj-12-02-traffic_speed-01-snm02,producer-slot-domain-12-02-1,controller-slot-domain-12,335,kmh,float,1,text-obj-12-02-traffic_speed-01-snm02,freight_corridor_slowdown,freight_corridor_slowdown_variant_02,cg-obj-12-02-traffic_speed-01,routing_hard
obj-12-02-traffic_speed-01-snm03,domain-12,domain-12-zone-02,school_area,traffic_speed,school_zone_slowdown,recent,afternoon,tpl-01,/domain-12/domain-12-zone-02/traffic_speed/obj-12-02-traffic_speed-01-snm03,producer-slot-domain-12-02-1,controller-slot-domain-12,335,kmh,float,1,text-obj-12-02-traffic_speed-01-snm03,school_zone_slowdown,school_zone_slowdown_variant_03,cg-obj-12-02-traffic_speed-01,routing_hard
obj-12-02-traffic_speed-01-cnm01,domain-12,domain-12-zone-02,school_area,traffic_speed,bus_lane_delay,archival,afternoon,tpl-01,/domain-12/domain-12-zone-02/traffic_speed/obj-12-02-traffic_speed-01-cnm01,producer-slot-domain-12-02-1,controller-slot-domain-12,335,kmh,float,1,text-obj-12-02-traffic_speed-01-cnm01,bus_lane_delay,bus_lane_delay_variant_01,cg-obj-12-02-traffic_speed-01,routing_hard
obj-12-02-traffic_speed-01-ncf01,domain-12,domain-12-zone-02,school_area,traffic_speed,bus_lane_delay,recent,afternoon,tpl-02,/city/domain-12/services/traffic_speed/zones/domain-12-zone-02/objects/obj-12-02-traffic_speed-01-ncf01,producer-slot-domain-12-02-1,controller-slot-domain-12,335,kmh,float,1,text-obj-12-02-traffic_speed-01-ncf01,bus_lane_delay,bus_lane_delay_variant_01,cg-obj-12-02-traffic_speed-01,routing_hard
obj-12-02-traffic_speed-02,domain-12,domain-12-zone-02,school_area,traffic_speed,event_dispersal,archival,evening,tpl-02,/city/domain-12/services/traffic_speed/zones/domain-12-zone-02/objects/obj-12-02-traffic_speed-02,producer-slot-domain-12-02-2,controller-slot-domain-12,249,kmh,float,1,text-obj-12-02-traffic_speed-02,event_dispersal,event_dispersal_variant_02,cg-obj-12-02-traffic_speed-02,routing_hard
obj-12-02-traffic_speed-02-snm01,domain-12,domain-12-zone-02,school_area,traffic_speed,freight_corridor_slowdown,archival,evening,tpl-02,/city/domain-12/services/traffic_speed/zones/domain-12-zone-02/objects/obj-12-02-traffic_speed-02-snm01,producer-slot-domain-12-02-2,controller-slot-domain-12,249,kmh,float,1,text-obj-12-02-traffic_speed-02-snm01,freight_corridor_slowdown,freight_corridor_slowdown_variant_01,cg-obj-12-02-traffic_speed-02,routing_hard
obj-12-02-traffic_speed-02-snm02,domain-12,domain-12-zone-02,school_area,traffic_speed,school_zone_slowdown,archival,evening,tpl-02,/city/domain-12/services/traffic_speed/zones/domain-12-zone-02/objects/obj-12-02-traffic_speed-02-snm02,producer-slot-domain-12-02-2,controller-slot-domain-12,249,kmh,float,1,text-obj-12-02-traffic_speed-02-snm02,school_zone_slowdown,school_zone_slowdown_variant_02,cg-obj-12-02-traffic_speed-02,routing_hard
obj-12-02-traffic_speed-02-snm03,domain-12,domain-12-zone-02,school_area,traffic_speed,congestion_spillback,archival,evening,tpl-02,/city/domain-12/services/traffic_speed/zones/domain-12-zone-02/objects/obj-12-02-traffic_speed-02-snm03,producer-slot-domain-12-02-2,controller-slot-domain-12,249,kmh,float,1,text-obj-12-02-traffic_speed-02-snm03,congestion_spillback,congestion_spillback_variant_03,cg-obj-12-02-traffic_speed-02,routing_hard
obj-12-02-traffic_speed-02-cnm01,domain-12,domain-12-zone-02,school_area,traffic_speed,event_dispersal,realtime,evening,tpl-02,/city/domain-12/services/traffic_speed/zones/domain-12-zone-02/objects/obj-12-02-traffic_speed-02-cnm01,producer-slot-domain-12-02-2,controller-slot-domain-12,249,kmh,float,1,text-obj-12-02-traffic_speed-02-cnm01,event_dispersal,event_dispersal_variant_02,cg-obj-12-02-traffic_speed-02,routing_hard
obj-12-02-traffic_speed-02-ncf01,domain-12,domain-12-zone-02,school_area,traffic_speed,event_dispersal,archival,evening,tpl-03,/org/domain-12/zone/domain-12-zone-02/telemetry/traffic_speed/obj-12-02-traffic_speed-02-ncf01,producer-slot-domain-12-02-2,controller-slot-domain-12,249,kmh,float,1,text-obj-12-02-traffic_speed-02-ncf01,event_dispersal,event_dispersal_variant_02,cg-obj-12-02-traffic_speed-02,routing_hard
obj-12-03-air_quality_co2-01,domain-12,domain-12-zone-03,residential,air_quality_co2,stadium_post_event_co2,archival,evening,tpl-02,/city/domain-12/services/air_quality_co2/zones/domain-12-zone-03/objects/obj-12-03-air_quality_co2-01,producer-slot-domain-12-03-1,controller-slot-domain-12,201,ppm,float,1,text-obj-12-03-air_quality_co2-01,stadium_post_event_co2,stadium_post_event_co2_variant_02,cg-obj-12-03-air_quality_co2-01,routing_hard
obj-12-03-air_quality_co2-01-snm01,domain-12,domain-12-zone-03,residential,air_quality_co2,freight_terminal_emission,archival,evening,tpl-02,/city/domain-12/services/air_quality_co2/zones/domain-12-zone-03/objects/obj-12-03-air_quality_co2-01-snm01,producer-slot-domain-12-03-1,controller-slot-domain-12,201,ppm,float,1,text-obj-12-03-air_quality_co2-01-snm01,freight_terminal_emission,freight_terminal_emission_variant_01,cg-obj-12-03-air_quality_co2-01,routing_hard
obj-12-03-air_quality_co2-01-snm02,domain-12,domain-12-zone-03,residential,air_quality_co2,indoor_ventilation_strain,archival,evening,tpl-02,/city/domain-12/services/air_quality_co2/zones/domain-12-zone-03/objects/obj-12-03-air_quality_co2-01-snm02,producer-slot-domain-12-03-1,controller-slot-domain-12,201,ppm,float,1,text-obj-12-03-air_quality_co2-01-snm02,indoor_ventilation_strain,indoor_ventilation_strain_variant_02,cg-obj-12-03-air_quality_co2-01,routing_hard
obj-12-03-air_quality_co2-01-snm03,domain-12,domain-12-zone-03,residential,air_quality_co2,traffic_corridor_emission,archival,evening,tpl-02,/city/domain-12/services/air_quality_co2/zones/domain-12-zone-03/objects/obj-12-03-air_quality_co2-01-snm03,producer-slot-domain-12-03-1,controller-slot-domain-12,201,ppm,float,1,text-obj-12-03-air_quality_co2-01-snm03,traffic_corridor_emission,traffic_corridor_emission_variant_03,cg-obj-12-03-air_quality_co2-01,routing_hard
obj-12-03-air_quality_co2-01-cnm01,domain-12,domain-12-zone-03,residential,air_quality_co2,stadium_post_event_co2,realtime,evening,tpl-02,/city/domain-12/services/air_quality_co2/zones/domain-12-zone-03/objects/obj-12-03-air_quality_co2-01-cnm01,producer-slot-domain-12-03-1,controller-slot-domain-12,201,ppm,float,1,text-obj-12-03-air_quality_co2-01-cnm01,stadium_post_event_co2,stadium_post_event_co2_variant_02,cg-obj-12-03-air_quality_co2-01,routing_hard
obj-12-03-air_quality_co2-01-ncf01,domain-12,domain-12-zone-03,residential,air_quality_co2,stadium_post_event_co2,archival,evening,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/air_quality_co2/obj-12-03-air_quality_co2-01-ncf01,producer-slot-domain-12-03-1,controller-slot-domain-12,201,ppm,float,1,text-obj-12-03-air_quality_co2-01-ncf01,stadium_post_event_co2,stadium_post_event_co2_variant_02,cg-obj-12-03-air_quality_co2-01,routing_hard
obj-12-03-air_quality_co2-02,domain-12,domain-12-zone-03,residential,air_quality_co2,freight_terminal_emission,realtime,morning,tpl-03,/org/domain-12/zone/domain-12-zone-03/telemetry/air_quality_co2/obj-12-03-air_quality_co2-02,producer-slot-domain-12-03-2,controller-slot-domain-12,128,ppm,float,1,text-obj-12-03-air_quality_co2-02,freight_terminal_emission,freight_terminal_emission_variant_03,cg-obj-12-03-air_quality_co2-02,routing_hard
