query_id,split,ingress_node_id,start_time_ms,query_text,zone_constraint,zone_type_constraint,service_constraint,freshness_constraint,ambiguity_level,difficulty,intended_domain_count,ground_truth_count,query_family,workload_tier,intent_facet,query_text_id,manifest_difficulty,target_relevant_domains,target_confuser_domains,explicit_domain_mention,explicit_zone_mention,semantic_intent_family
q-rf_1239_sprint-sanity_appendix_v3-0616,test,"Ashburn,+VA10162",61500,realtime pm25 in industrial,,industrial,air_quality_pm25,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,commuter_particulate,qt-q-rf_1239_sprint-sanity_appendix_v3-0616,easy,domain-14,,0,0,commuter_particulate
q-rf_1239_sprint-sanity_appendix_v3-0617,test,"Seattle,+WA6450",61600,realtime particulate pollution in industrial,,industrial,air_quality_pm25,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,industrial_plume,qt-q-rf_1239_sprint-sanity_appendix_v3-0617,easy,domain-03,,0,0,industrial_plume
q-rf_1239_sprint-sanity_appendix_v3-0618,test,"Atlanta,+GA2338",61700,recent fine dust level in industrial,,industrial,air_quality_pm25,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,construction_dust,qt-q-rf_1239_sprint-sanity_appendix_v3-0618,easy,domain-14,,0,0,construction_dust
q-rf_1239_sprint-sanity_appendix_v3-0619,test,"Relay,+MD4093",61800,recent pm25 in industrial,,industrial,air_quality_pm25,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,school_alert,qt-q-rf_1239_sprint-sanity_appendix_v3-0619,easy,domain-03,,0,0,school_alert
q-rf_1239_sprint-sanity_appendix_v3-0620,test,"New+York,+NY4134",61900,archival fine dust level in residential,,residential,air_quality_pm25,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,construction_dust,qt-q-rf_1239_sprint-sanity_appendix_v3-0620,easy,domain-01,,0,0,construction_dust
q-rf_1239_sprint-sanity_appendix_v3-0621,test,"Atlanta,+GA6565",62000,archival particulate pollution in residential,,residential,air_quality_pm25,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,overnight_inversion,qt-q-rf_1239_sprint-sanity_appendix_v3-0621,easy,domain-13,,0,0,overnight_inversion
q-rf_1239_sprint-sanity_appendix_v3-0622,test,"Manasquan,+NJ4047",62100,archival particulate pollution in residential,,residential,air_quality_pm25,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,school_alert,qt-q-rf_1239_sprint-sanity_appendix_v3-0622,easy,domain-12,,0,0,school_alert
q-rf_1239_sprint-sanity_appendix_v3-0623,test,"Tacoma,+WA6720",62200,realtime particulate pollution in residential,,residential,air_quality_pm25,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,construction_dust,qt-q-rf_1239_sprint-sanity_appendix_v3-0623,easy,domain-05,,0,0,construction_dust
q-rf_1239_sprint-sanity_appendix_v3-0624,test,"Roachdale,+IN6402",62300,recent pm25 in residential,,residential,air_quality_pm25,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,commuter_particulate,qt-q-rf_1239_sprint-sanity_appendix_v3-0624,easy,domain-01,,0,0,commuter_particulate
q-rf_1239_sprint-sanity_appendix_v3-0625,test,Boston5499,62400,archival particulate pollution in school area,,school_area,air_quality_pm25,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,commuter_particulate,qt-q-rf_1239_sprint-sanity_appendix_v3-0625,easy,domain-05,,0,0,commuter_particulate
q-rf_1239_sprint-sanity_appendix_v3-0626,test,Paris4051,62500,archival fine dust level in school area,,school_area,air_quality_pm25,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,construction_dust,qt-q-rf_1239_sprint-sanity_appendix_v3-0626,easy,domain-01,,0,0,construction_dust
q-rf_1239_sprint-sanity_appendix_v3-0627,test,"Relay,+MD6431",62600,archival particulate pollution in school area,,school_area,air_quality_pm25,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,industrial_plume,qt-q-rf_1239_sprint-sanity_appendix_v3-0627,easy,domain-16,,0,0,industrial_plume
q-rf_1239_sprint-sanity_appendix_v3-0628,test,"Munich,+Germany4087",62700,archival pm25 in school area,,school_area,air_quality_pm25,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,school_alert,qt-q-rf_1239_sprint-sanity_appendix_v3-0628,easy,domain-12,,0,0,school_alert
q-rf_1239_sprint-sanity_appendix_v3-0629,test,London4045,62800,realtime particulate pollution in school area,,school_area,air_quality_pm25,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,commuter_particulate,qt-q-rf_1239_sprint-sanity_appendix_v3-0629,easy,domain-04,,0,0,commuter_particulate
q-rf_1239_sprint-sanity_appendix_v3-0630,test,"Rancho+Cordova,+CA5514",62900,realtime pm25 in school area,,school_area,air_quality_pm25,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,construction_dust,qt-q-rf_1239_sprint-sanity_appendix_v3-0630,easy,domain-05,,0,0,construction_dust
q-rf_1239_sprint-sanity_appendix_v3-0631,test,"Sydney,+Australia4067",63000,realtime particulate pollution in school area,,school_area,air_quality_pm25,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,industrial_plume,qt-q-rf_1239_sprint-sanity_appendix_v3-0631,easy,domain-01,,0,0,industrial_plume
q-rf_1239_sprint-sanity_appendix_v3-0632,test,"Ashburn,+VA10162",63100,realtime pm25 in school area,,school_area,air_quality_pm25,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,school_alert,qt-q-rf_1239_sprint-sanity_appendix_v3-0632,easy,domain-16,,0,0,school_alert
q-rf_1239_sprint-sanity_appendix_v3-0633,test,"Seattle,+WA6450",63200,recent pm25 in school area,,school_area,air_quality_pm25,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,commuter_particulate,qt-q-rf_1239_sprint-sanity_appendix_v3-0633,easy,domain-01,,0,0,commuter_particulate
q-rf_1239_sprint-sanity_appendix_v3-0634,test,"Atlanta,+GA2338",63300,recent particulate pollution in school area,,school_area,air_quality_pm25,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,construction_dust,qt-q-rf_1239_sprint-sanity_appendix_v3-0634,easy,domain-12,,0,0,construction_dust
q-rf_1239_sprint-sanity_appendix_v3-0635,test,"Relay,+MD4093",63400,recent particulate pollution in school area,,school_area,air_quality_pm25,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,overnight_inversion,qt-q-rf_1239_sprint-sanity_appendix_v3-0635,easy,domain-16,,0,0,overnight_inversion
q-rf_1239_sprint-sanity_appendix_v3-0636,test,"New+York,+NY4134",63500,archival fine dust level in stadium area,,stadium_area,air_quality_pm25,archival,low,easy,2,2,semantic_brief,sanity_appendix_v3,construction_dust,qt-q-rf_1239_sprint-sanity_appendix_v3-0636,easy,domain-11;domain-16,,0,0,construction_dust
q-rf_1239_sprint-sanity_appendix_v3-0637,test,"Atlanta,+GA6565",63600,archival fine dust level in stadium area,,stadium_area,air_quality_pm25,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,industrial_plume,qt-q-rf_1239_sprint-sanity_appendix_v3-0637,easy,domain-04,,0,0,industrial_plume
q-rf_1239_sprint-sanity_appendix_v3-0638,test,"Manasquan,+NJ4047",63700,realtime fine dust level in stadium area,,stadium_area,air_quality_pm25,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,commuter_particulate,qt-q-rf_1239_sprint-sanity_appendix_v3-0638,easy,domain-04,,0,0,commuter_particulate
q-rf_1239_sprint-sanity_appendix_v3-0639,test,"Tacoma,+WA6720",63800,realtime particulate pollution in stadium area,,stadium_area,air_quality_pm25,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,construction_dust,qt-q-rf_1239_sprint-sanity_appendix_v3-0639,easy,domain-15,,0,0,construction_dust
q-rf_1239_sprint-sanity_appendix_v3-0640,test,"Roachdale,+IN6402",63900,realtime particulate pollution in stadium area,,stadium_area,air_quality_pm25,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,school_alert,qt-q-rf_1239_sprint-sanity_appendix_v3-0640,easy,domain-16,,0,0,school_alert
q-rf_1239_sprint-sanity_appendix_v3-0641,test,Boston5499,64000,recent particulate pollution in stadium area,,stadium_area,air_quality_pm25,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,commuter_particulate,qt-q-rf_1239_sprint-sanity_appendix_v3-0641,easy,domain-11,,0,0,commuter_particulate
q-rf_1239_sprint-sanity_appendix_v3-0642,test,Paris4051,64100,recent fine dust level in stadium area,,stadium_area,air_quality_pm25,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,school_alert,qt-q-rf_1239_sprint-sanity_appendix_v3-0642,easy,domain-15,,0,0,school_alert
q-rf_1239_sprint-sanity_appendix_v3-0643,test,"Relay,+MD6431",64200,archival fine dust level in transport hub,,transport_hub,air_quality_pm25,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,commuter_particulate,qt-q-rf_1239_sprint-sanity_appendix_v3-0643,easy,domain-10,,0,0,commuter_particulate
q-rf_1239_sprint-sanity_appendix_v3-0644,test,"Munich,+Germany4087",64300,archival particulate pollution in transport hub,,transport_hub,air_quality_pm25,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,overnight_inversion,qt-q-rf_1239_sprint-sanity_appendix_v3-0644,easy,domain-03,,0,0,overnight_inversion
q-rf_1239_sprint-sanity_appendix_v3-0645,test,London4045,64400,realtime fine dust level in transport hub,,transport_hub,air_quality_pm25,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,construction_dust,qt-q-rf_1239_sprint-sanity_appendix_v3-0645,easy,domain-15,,0,0,construction_dust
q-rf_1239_sprint-sanity_appendix_v3-0646,test,"Rancho+Cordova,+CA5514",64500,realtime fine dust level in transport hub,,transport_hub,air_quality_pm25,realtime,low,easy,2,2,semantic_brief,sanity_appendix_v3,industrial_plume,qt-q-rf_1239_sprint-sanity_appendix_v3-0646,easy,domain-03;domain-11,,0,0,industrial_plume
q-rf_1239_sprint-sanity_appendix_v3-0647,test,"Sydney,+Australia4067",64600,recent pm25 in transport hub,,transport_hub,air_quality_pm25,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,commuter_particulate,qt-q-rf_1239_sprint-sanity_appendix_v3-0647,easy,domain-08,,0,0,commuter_particulate
q-rf_1239_sprint-sanity_appendix_v3-0648,test,"Ashburn,+VA10162",64700,recent pm25 in transport hub,,transport_hub,air_quality_pm25,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,industrial_plume,qt-q-rf_1239_sprint-sanity_appendix_v3-0648,easy,domain-10,,0,0,industrial_plume
q-rf_1239_sprint-sanity_appendix_v3-0649,test,"Seattle,+WA6450",64800,archival next bus in downtown,,downtown,bus_arrival,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,commuter_peak_headway,qt-q-rf_1239_sprint-sanity_appendix_v3-0649,easy,domain-02,,0,0,commuter_peak_headway
q-rf_1239_sprint-sanity_appendix_v3-0650,test,"Atlanta,+GA2338",64900,archival next bus in downtown,,downtown,bus_arrival,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,corridor_incident_diversion,qt-q-rf_1239_sprint-sanity_appendix_v3-0650,easy,domain-13,,0,0,corridor_incident_diversion
q-rf_1239_sprint-sanity_appendix_v3-0651,test,"Relay,+MD4093",65000,archival bus arrival in downtown,,downtown,bus_arrival,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,hub_transfer_delay,qt-q-rf_1239_sprint-sanity_appendix_v3-0651,easy,domain-06,,0,0,hub_transfer_delay
q-rf_1239_sprint-sanity_appendix_v3-0652,test,"New+York,+NY4134",65100,realtime bus waiting time in downtown,,downtown,bus_arrival,realtime,low,easy,2,2,semantic_brief,sanity_appendix_v3,commuter_peak_headway,qt-q-rf_1239_sprint-sanity_appendix_v3-0652,easy,domain-06;domain-09,,0,0,commuter_peak_headway
q-rf_1239_sprint-sanity_appendix_v3-0653,test,"Atlanta,+GA6565",65200,realtime bus arrival in downtown,,downtown,bus_arrival,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,corridor_incident_diversion,qt-q-rf_1239_sprint-sanity_appendix_v3-0653,easy,domain-02,,0,0,corridor_incident_diversion
q-rf_1239_sprint-sanity_appendix_v3-0654,test,"Manasquan,+NJ4047",65300,realtime bus arrival in downtown,,downtown,bus_arrival,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,hub_transfer_delay,qt-q-rf_1239_sprint-sanity_appendix_v3-0654,easy,domain-13,,0,0,hub_transfer_delay
q-rf_1239_sprint-sanity_appendix_v3-0655,test,"Tacoma,+WA6720",65400,recent next bus in downtown,,downtown,bus_arrival,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,corridor_incident_diversion,qt-q-rf_1239_sprint-sanity_appendix_v3-0655,easy,domain-06,,0,0,corridor_incident_diversion
q-rf_1239_sprint-sanity_appendix_v3-0656,test,"Roachdale,+IN6402",65500,recent bus waiting time in downtown,,downtown,bus_arrival,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,school_dismissal_bunching,qt-q-rf_1239_sprint-sanity_appendix_v3-0656,easy,domain-02,,0,0,school_dismissal_bunching
q-rf_1239_sprint-sanity_appendix_v3-0657,test,Boston5499,65600,archival bus arrival in industrial,,industrial,bus_arrival,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,commuter_peak_headway,qt-q-rf_1239_sprint-sanity_appendix_v3-0657,easy,domain-02,,0,0,commuter_peak_headway
q-rf_1239_sprint-sanity_appendix_v3-0658,test,Paris4051,65700,archival next bus in industrial,,industrial,bus_arrival,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,corridor_incident_diversion,qt-q-rf_1239_sprint-sanity_appendix_v3-0658,easy,domain-03,,0,0,corridor_incident_diversion
q-rf_1239_sprint-sanity_appendix_v3-0659,test,"Relay,+MD6431",65800,archival next bus in industrial,,industrial,bus_arrival,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,hub_transfer_delay,qt-q-rf_1239_sprint-sanity_appendix_v3-0659,easy,domain-14,,0,0,hub_transfer_delay
q-rf_1239_sprint-sanity_appendix_v3-0660,test,"Munich,+Germany4087",65900,realtime bus waiting time in industrial,,industrial,bus_arrival,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,event_shuttle_queue,qt-q-rf_1239_sprint-sanity_appendix_v3-0660,easy,domain-14,,0,0,event_shuttle_queue
q-rf_1239_sprint-sanity_appendix_v3-0661,test,London4045,66000,need bus waiting time for industrial with recent freshness,,industrial,bus_arrival,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,commuter_peak_headway,qt-q-rf_1239_sprint-sanity_appendix_v3-0661,easy,domain-03,,0,0,commuter_peak_headway
q-rf_1239_sprint-sanity_appendix_v3-0662,test,"Rancho+Cordova,+CA5514",66100,need next bus for industrial with recent freshness,,industrial,bus_arrival,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,hub_transfer_delay,qt-q-rf_1239_sprint-sanity_appendix_v3-0662,easy,domain-02,,0,0,hub_transfer_delay
q-rf_1239_sprint-sanity_appendix_v3-0663,test,"Sydney,+Australia4067",66200,need bus waiting time for industrial with recent freshness,,industrial,bus_arrival,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,school_dismissal_bunching,qt-q-rf_1239_sprint-sanity_appendix_v3-0663,easy,domain-14,,0,0,school_dismissal_bunching
q-rf_1239_sprint-sanity_appendix_v3-0664,test,"Ashburn,+VA10162",66300,need next bus for residential with archival freshness,,residential,bus_arrival,archival,low,easy,2,2,paraphrase_controlled,sanity_appendix_v3,corridor_incident_diversion,qt-q-rf_1239_sprint-sanity_appendix_v3-0664,easy,domain-05;domain-08,,0,0,corridor_incident_diversion
q-rf_1239_sprint-sanity_appendix_v3-0665,test,"Seattle,+WA6450",66400,need bus waiting time for residential with archival freshness,,residential,bus_arrival,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,school_dismissal_bunching,qt-q-rf_1239_sprint-sanity_appendix_v3-0665,easy,domain-06,,0,0,school_dismissal_bunching
q-rf_1239_sprint-sanity_appendix_v3-0666,test,"Atlanta,+GA2338",66500,need bus waiting time for residential with realtime freshness,,residential,bus_arrival,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,commuter_peak_headway,qt-q-rf_1239_sprint-sanity_appendix_v3-0666,easy,domain-06,,0,0,commuter_peak_headway
q-rf_1239_sprint-sanity_appendix_v3-0667,test,"Relay,+MD4093",66600,need bus arrival for residential with realtime freshness,,residential,bus_arrival,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,school_dismissal_bunching,qt-q-rf_1239_sprint-sanity_appendix_v3-0667,easy,domain-05,,0,0,school_dismissal_bunching
q-rf_1239_sprint-sanity_appendix_v3-0668,test,"New+York,+NY4134",66700,need bus waiting time for residential with recent freshness,,residential,bus_arrival,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,event_shuttle_queue,qt-q-rf_1239_sprint-sanity_appendix_v3-0668,easy,domain-01,,0,0,event_shuttle_queue
q-rf_1239_sprint-sanity_appendix_v3-0669,test,"Atlanta,+GA6565",66800,need bus waiting time for school area with archival freshness,,school_area,bus_arrival,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,commuter_peak_headway,qt-q-rf_1239_sprint-sanity_appendix_v3-0669,easy,domain-12,,0,0,commuter_peak_headway
q-rf_1239_sprint-sanity_appendix_v3-0670,test,"Manasquan,+NJ4047",66900,need bus waiting time for school area with archival freshness,,school_area,bus_arrival,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,event_shuttle_queue,qt-q-rf_1239_sprint-sanity_appendix_v3-0670,easy,domain-05,,0,0,event_shuttle_queue
q-rf_1239_sprint-sanity_appendix_v3-0671,test,"Tacoma,+WA6720",67000,need next bus for school area with realtime freshness,,school_area,bus_arrival,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,commuter_peak_headway,qt-q-rf_1239_sprint-sanity_appendix_v3-0671,easy,domain-16,,0,0,commuter_peak_headway
q-rf_1239_sprint-sanity_appendix_v3-0672,test,"Roachdale,+IN6402",67100,need bus waiting time for school area with realtime freshness,,school_area,bus_arrival,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,hub_transfer_delay,qt-q-rf_1239_sprint-sanity_appendix_v3-0672,easy,domain-01,,0,0,hub_transfer_delay
q-rf_1239_sprint-sanity_appendix_v3-0673,test,Boston5499,67200,need bus arrival for school area with realtime freshness,,school_area,bus_arrival,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,school_dismissal_bunching,qt-q-rf_1239_sprint-sanity_appendix_v3-0673,easy,domain-05,,0,0,school_dismissal_bunching
q-rf_1239_sprint-sanity_appendix_v3-0674,test,Paris4051,67300,need next bus for school area with recent freshness,,school_area,bus_arrival,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,commuter_peak_headway,qt-q-rf_1239_sprint-sanity_appendix_v3-0674,easy,domain-05,,0,0,commuter_peak_headway
q-rf_1239_sprint-sanity_appendix_v3-0675,test,"Relay,+MD6431",67400,need bus arrival for school area with recent freshness,,school_area,bus_arrival,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,school_dismissal_bunching,qt-q-rf_1239_sprint-sanity_appendix_v3-0675,easy,domain-12,,0,0,school_dismissal_bunching
q-rf_1239_sprint-sanity_appendix_v3-0676,test,"Munich,+Germany4087",67500,need bus waiting time for stadium area with archival freshness,,stadium_area,bus_arrival,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,hub_transfer_delay,qt-q-rf_1239_sprint-sanity_appendix_v3-0676,easy,domain-04,,0,0,hub_transfer_delay
q-rf_1239_sprint-sanity_appendix_v3-0677,test,London4045,67600,need bus waiting time for stadium area with archival freshness,,stadium_area,bus_arrival,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,school_dismissal_bunching,qt-q-rf_1239_sprint-sanity_appendix_v3-0677,easy,domain-11,,0,0,school_dismissal_bunching
q-rf_1239_sprint-sanity_appendix_v3-0678,test,"Rancho+Cordova,+CA5514",67700,need bus arrival for stadium area with realtime freshness,,stadium_area,bus_arrival,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,commuter_peak_headway,qt-q-rf_1239_sprint-sanity_appendix_v3-0678,easy,domain-11,,0,0,commuter_peak_headway
q-rf_1239_sprint-sanity_appendix_v3-0679,test,"Sydney,+Australia4067",67800,need bus arrival for stadium area with realtime freshness,,stadium_area,bus_arrival,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,school_dismissal_bunching,qt-q-rf_1239_sprint-sanity_appendix_v3-0679,easy,domain-15,,0,0,school_dismissal_bunching
q-rf_1239_sprint-sanity_appendix_v3-0680,test,"Ashburn,+VA10162",67900,need bus waiting time for stadium area with recent freshness,,stadium_area,bus_arrival,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,commuter_peak_headway,qt-q-rf_1239_sprint-sanity_appendix_v3-0680,easy,domain-15,,0,0,commuter_peak_headway
q-rf_1239_sprint-sanity_appendix_v3-0681,test,"Seattle,+WA6450",68000,need bus arrival for stadium area with recent freshness,,stadium_area,bus_arrival,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,event_shuttle_queue,qt-q-rf_1239_sprint-sanity_appendix_v3-0681,easy,domain-11,,0,0,event_shuttle_queue
q-rf_1239_sprint-sanity_appendix_v3-0682,test,"Atlanta,+GA2338",68100,need next bus for transport hub with archival freshness,,transport_hub,bus_arrival,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,corridor_incident_diversion,qt-q-rf_1239_sprint-sanity_appendix_v3-0682,easy,domain-03,,0,0,corridor_incident_diversion
q-rf_1239_sprint-sanity_appendix_v3-0683,test,"Relay,+MD4093",68200,need bus waiting time for transport hub with archival freshness,,transport_hub,bus_arrival,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,event_shuttle_queue,qt-q-rf_1239_sprint-sanity_appendix_v3-0683,easy,domain-15,,0,0,event_shuttle_queue
q-rf_1239_sprint-sanity_appendix_v3-0684,test,"New+York,+NY4134",68300,need bus arrival for transport hub with archival freshness,,transport_hub,bus_arrival,archival,low,easy,2,2,paraphrase_controlled,sanity_appendix_v3,school_dismissal_bunching,qt-q-rf_1239_sprint-sanity_appendix_v3-0684,easy,domain-08;domain-11,,0,0,school_dismissal_bunching
q-rf_1239_sprint-sanity_appendix_v3-0685,test,"Atlanta,+GA6565",68400,need next bus for transport hub with realtime freshness,,transport_hub,bus_arrival,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,school_dismissal_bunching,qt-q-rf_1239_sprint-sanity_appendix_v3-0685,easy,domain-15,,0,0,school_dismissal_bunching
q-rf_1239_sprint-sanity_appendix_v3-0686,test,"Manasquan,+NJ4047",68500,need bus waiting time for transport hub with recent freshness,,transport_hub,bus_arrival,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,commuter_peak_headway,qt-q-rf_1239_sprint-sanity_appendix_v3-0686,easy,domain-15,,0,0,commuter_peak_headway
q-rf_1239_sprint-sanity_appendix_v3-0687,test,"Tacoma,+WA6720",68600,need next bus for transport hub with recent freshness,,transport_hub,bus_arrival,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,hub_transfer_delay,qt-q-rf_1239_sprint-sanity_appendix_v3-0687,easy,domain-10,,0,0,hub_transfer_delay
q-rf_1239_sprint-sanity_appendix_v3-0688,test,"Roachdale,+IN6402",68700,need ambient humidity for downtown with archival freshness,,downtown,humidity,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,irrigation_buildup,qt-q-rf_1239_sprint-sanity_appendix_v3-0688,easy,domain-02,,0,0,irrigation_buildup
q-rf_1239_sprint-sanity_appendix_v3-0689,test,Boston5499,68800,need humidity for downtown with archival freshness,,downtown,humidity,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stagnant_air_pocket,qt-q-rf_1239_sprint-sanity_appendix_v3-0689,easy,domain-13,,0,0,stagnant_air_pocket
q-rf_1239_sprint-sanity_appendix_v3-0690,test,Paris4051,68900,need moisture level for downtown with realtime freshness,,downtown,humidity,realtime,low,easy,2,2,paraphrase_controlled,sanity_appendix_v3,irrigation_buildup,qt-q-rf_1239_sprint-sanity_appendix_v3-0690,easy,domain-06;domain-09,,0,0,irrigation_buildup
q-rf_1239_sprint-sanity_appendix_v3-0691,test,"Relay,+MD6431",69000,need humidity for downtown with realtime freshness,,downtown,humidity,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,morning_dampness,qt-q-rf_1239_sprint-sanity_appendix_v3-0691,easy,domain-13,,0,0,morning_dampness
q-rf_1239_sprint-sanity_appendix_v3-0692,test,"Munich,+Germany4087",69100,need humidity for downtown with recent freshness,,downtown,humidity,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,comfort_moisture,qt-q-rf_1239_sprint-sanity_appendix_v3-0692,easy,domain-13,,0,0,comfort_moisture
q-rf_1239_sprint-sanity_appendix_v3-0693,test,London4045,69200,need ambient humidity for downtown with recent freshness,,downtown,humidity,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,indoor_outdoor_drift,qt-q-rf_1239_sprint-sanity_appendix_v3-0693,easy,domain-02,,0,0,indoor_outdoor_drift
q-rf_1239_sprint-sanity_appendix_v3-0694,test,"Rancho+Cordova,+CA5514",69300,need moisture level for downtown with recent freshness,,downtown,humidity,recent,low,easy,2,2,paraphrase_controlled,sanity_appendix_v3,stagnant_air_pocket,qt-q-rf_1239_sprint-sanity_appendix_v3-0694,easy,domain-06;domain-09,,0,0,stagnant_air_pocket
q-rf_1239_sprint-sanity_appendix_v3-0695,test,"Sydney,+Australia4067",69400,need moisture level for industrial with archival freshness,,industrial,humidity,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,comfort_moisture,qt-q-rf_1239_sprint-sanity_appendix_v3-0695,easy,domain-07,,0,0,comfort_moisture
q-rf_1239_sprint-sanity_appendix_v3-0696,test,"Ashburn,+VA10162",69500,need ambient humidity for industrial with archival freshness,,industrial,humidity,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,morning_dampness,qt-q-rf_1239_sprint-sanity_appendix_v3-0696,easy,domain-14,,0,0,morning_dampness
q-rf_1239_sprint-sanity_appendix_v3-0697,test,"Seattle,+WA6450",69600,need ambient humidity for industrial with archival freshness,,industrial,humidity,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stagnant_air_pocket,qt-q-rf_1239_sprint-sanity_appendix_v3-0697,easy,domain-03,,0,0,stagnant_air_pocket
q-rf_1239_sprint-sanity_appendix_v3-0698,test,"Atlanta,+GA2338",69700,need moisture level for industrial with realtime freshness,,industrial,humidity,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,comfort_moisture,qt-q-rf_1239_sprint-sanity_appendix_v3-0698,easy,domain-14,,0,0,comfort_moisture
q-rf_1239_sprint-sanity_appendix_v3-0699,test,"Relay,+MD4093",69800,need ambient humidity for industrial with realtime freshness,,industrial,humidity,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stagnant_air_pocket,qt-q-rf_1239_sprint-sanity_appendix_v3-0699,easy,domain-07,,0,0,stagnant_air_pocket
q-rf_1239_sprint-sanity_appendix_v3-0700,test,"New+York,+NY4134",69900,need ambient humidity for industrial with recent freshness,,industrial,humidity,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,irrigation_buildup,qt-q-rf_1239_sprint-sanity_appendix_v3-0700,easy,domain-03,,0,0,irrigation_buildup
